frame,Oxygen Sensor-Bank1/Sensor1,Air Flow Rate from Mass Air Flow Sensor,Engine Coolant Temperature Sensor,Oil Temperature Sensor,Intake Air Temperature Sensor,Throttle Position,Adapted Throttle Position,Battery voltage,Cranking Signal,Closed Throttle Position,Part Load Status,Vehicle Speed,Engine Speed,Target Idle Speed,Transaxle Range Switch,A/C Switch,A/C Pressure Switch,A/C Relay,Oxygen Sensor-Bank1/Sensor2,Cylinder Injection Time-Bank1,Fuel System Status,Long Term Fuel Trim-Idle Load,Long Term Fuel Trim-Part Load,Oxygen Sensor Heater Duty-Bank1/Sensor1,Oxygen Sensor Heater Duty-Bank1/Sensor2,Idle speed control actuator,EVAP Purge valve,Ignition dwell time,Camshaft Actual Position,Camshaft position target,CVVT Status,CVVT Actuation Status,CVVT Duty Control Status,CVVT Valve Duty,Ignition Timing Advance for 1 Cylinder
4127,198279.1,1656.44,92.25,85,-48.0,12.18,0.07,14.02,0,2,4,0,91,155,0,0,1,2,198279.1,136.63,0,14.34,85.35,44.14,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4128,202043.89,1704.41,92.25,85,-48.0,11.72,0.07,13.82,1,2,4,0,154,155,0,0,0,0,202043.89,136.63,0,14.34,85.35,44.14,0.0,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4129,205808.68,1392.41,92.25,85,-48.0,11.72,0.07,13.82,0,0,4,0,162,155,0,0,0,2,205808.68,136.63,0,14.34,85.35,44.14,0.0,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4130,194514.3,1432.44,92.25,85,-48.0,12.18,0.07,13.92,1,2,0,0,163,155,0,0,1,0,194514.3,137.66,0,14.34,85.35,44.14,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4131,195769.24,1984.44,92.25,85,-48.0,12.18,0.07,13.92,1,0,0,0,162,154,0,0,0,2,195769.24,137.66,0,14.34,85.35,44.14,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4132,203298.82,1392.41,92.25,85,-48.0,11.72,0.07,14.02,0,2,4,0,157,154,0,0,1,0,203298.82,137.66,0,14.34,85.35,44.14,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4133,202043.89,1784.41,92.25,85,-48.0,12.18,0.07,13.82,0,2,4,0,150,153,0,0,0,0,202043.89,137.66,0,14.34,85.35,44.14,0.0,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4134,199534.03,1736.41,92.25,85,-48.0,11.72,0.07,13.92,0,2,4,0,107,152,0,0,1,2,199534.03,137.66,0,14.34,85.35,44.14,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4135,200788.96,1240.41,92.25,85,-48.0,11.72,0.07,13.92,1,0,4,0,40,152,0,0,0,0,200788.96,136.63,0,14.34,85.35,44.14,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4136,203298.82,1608.41,92.25,85,-48.0,12.18,0.07,13.82,1,2,0,0,22,152,0,0,1,0,203298.82,136.63,0,14.34,85.35,44.14,0.0,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4137,200788.96,1728.41,92.25,85,-48.0,11.72,0.07,13.82,1,2,4,0,17,151,0,0,0,0,200788.96,136.63,0,14.34,85.35,44.14,0.0,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4138,203298.82,1176.41,92.25,85,-48.0,12.18,0.07,14.02,1,2,0,0,16,151,0,0,1,0,203298.82,136.63,0,14.34,85.35,44.14,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4139,199534.03,1424.41,92.25,85,-48.0,11.72,0.07,13.92,0,2,4,0,16,151,0,0,1,2,199534.03,136.63,0,14.34,85.35,44.14,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4140,198279.1,1464.41,92.25,85,-48.0,12.18,0.07,13.82,1,2,4,0,18,151,0,0,1,2,198279.1,136.63,0,14.34,85.35,44.14,0.0,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4141,202043.89,1456.41,92.25,85,-48.0,12.18,0.07,13.82,0,2,0,0,21,151,0,0,0,0,202043.89,136.63,0,14.34,85.35,44.14,0.0,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4142,198279.1,1680.41,92.25,85,-48.0,11.72,0.07,14.02,1,2,4,0,30,151,0,0,1,2,198279.1,136.63,0,14.34,85.35,44.14,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4143,202043.89,1840.41,92.25,85,-48.0,12.18,0.07,14.02,0,0,0,0,83,151,0,0,0,0,202043.89,136.63,0,14.34,85.35,44.14,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4144,205808.68,1512.41,93.0,85,-48.0,12.18,0.07,13.82,0,0,4,0,141,151,0,0,0,2,205808.68,136.63,0,14.34,85.35,44.14,0.0,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4145,207063.61,1584.41,93.0,85,-48.0,12.18,0.07,13.82,0,0,4,0,163,152,0,0,0,2,207063.61,136.63,0,14.34,85.35,44.14,0.0,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4146,205808.68,1248.41,93.0,85,-48.0,11.72,0.07,13.92,0,0,4,0,168,151,0,0,0,2,205808.68,136.63,0,14.34,85.35,44.14,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4147,203298.82,1696.41,93.0,85,-48.0,11.72,0.07,14.02,1,2,4,0,168,151,0,0,1,0,203298.82,136.63,0,14.34,85.35,44.14,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4148,202043.89,1568.41,93.0,85,-48.0,12.18,0.07,13.61,0,2,0,0,166,151,0,0,0,0,202043.89,137.66,0,14.34,85.35,44.14,0.0,2.35,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4149,192004.44,304.44,93.0,85,-48.0,12.65,0.08,13.31,0,0,4,0,163,150,0,0,0,0,192004.44,137.66,0,14.34,85.35,44.14,0.0,2.43,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4150,194514.3,896.44,93.0,85,-48.0,12.65,0.08,13.82,0,0,4,0,162,150,0,0,1,0,194514.3,137.66,0,14.34,85.35,44.14,0.0,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4151,200788.96,104.41,93.0,86,-48.0,12.18,0.07,14.02,1,0,4,0,158,152,0,0,0,0,200788.96,137.66,0,14.34,85.35,44.14,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4152,200788.96,1792.41,93.0,86,-48.0,11.72,0.07,14.02,1,2,0,0,153,155,0,0,0,0,200788.96,137.66,0,14.34,85.35,44.14,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4153,200788.96,1656.41,93.0,85,-48.0,12.18,0.07,13.82,1,0,0,0,144,157,0,0,0,0,200788.96,136.64,0,14.34,85.35,44.14,0.0,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4154,203298.82,1840.41,93.0,85,-48.0,12.18,0.07,13.82,0,2,4,0,60,158,0,0,1,0,203298.82,136.64,0,14.34,85.35,44.14,0.0,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4155,203298.82,1816.41,93.0,85,-48.0,12.65,0.07,14.02,1,2,0,0,27,158,0,0,1,0,203298.82,136.63,0,14.34,85.35,44.14,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4156,203298.82,2032.41,93.0,85,-48.0,12.18,0.07,14.02,1,0,0,0,20,158,0,0,1,0,203298.82,136.63,0,14.34,85.35,44.14,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4157,204553.75,1472.41,93.0,85,-48.0,12.18,0.07,13.92,1,0,0,0,17,157,0,0,1,0,204553.75,136.63,0,14.34,85.35,44.14,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4158,203298.82,1720.41,93.0,86,-48.0,12.18,0.07,13.82,0,0,4,0,18,156,0,0,1,0,203298.82,136.63,0,14.34,85.35,44.14,0.0,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4159,202043.89,1312.41,93.0,86,-48.0,11.72,0.07,14.02,1,2,4,0,28,156,0,0,0,0,202043.89,136.63,0,14.34,85.35,44.14,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4160,203298.82,1784.41,93.0,86,-48.0,12.18,0.07,14.02,0,2,4,0,90,155,0,0,1,0,203298.82,136.63,0,14.34,85.35,44.14,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4161,205808.68,1440.41,93.0,86,-48.0,12.18,0.07,13.82,1,2,0,0,144,154,0,0,0,2,205808.68,136.63,0,14.34,85.35,44.14,0.0,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4162,204553.75,1656.41,93.0,86,-48.0,12.18,0.07,13.92,0,2,0,0,160,153,0,0,1,0,204553.75,136.63,0,14.34,85.35,44.14,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4163,203298.82,1560.41,93.0,86,-48.0,12.18,0.07,14.02,1,0,0,0,165,152,0,0,1,0,203298.82,136.63,0,14.34,85.35,44.14,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4164,204553.75,1368.41,93.0,86,-48.0,12.18,0.07,13.82,0,2,0,0,163,153,0,0,1,0,204553.75,136.63,0,14.34,85.35,44.14,0.0,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4165,205808.68,1320.41,93.0,86,-48.0,11.72,0.07,13.92,0,2,0,0,160,152,0,0,0,2,205808.68,136.63,0,14.34,85.35,44.14,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4166,195769.24,1640.44,93.0,86,-48.0,11.72,0.07,14.02,1,0,0,0,141,153,0,0,0,2,195769.24,135.61,0,14.34,85.35,44.14,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4167,203298.82,1448.41,93.0,86,-48.0,12.18,0.07,14.12,0,2,4,0,48,153,0,0,1,0,203298.82,135.61,0,14.34,85.35,44.14,0.0,2.22,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4168,203298.82,1368.41,93.0,86,-48.0,12.18,0.07,13.82,0,0,4,0,16,154,0,0,1,0,203298.82,135.61,0,14.34,85.35,44.14,0.0,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4169,207063.61,1512.41,93.0,86,-48.0,12.18,0.07,13.82,1,2,4,0,11,154,0,0,0,2,207063.61,135.61,0,14.34,85.35,44.14,0.0,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4170,205808.68,976.41,93.0,86,-48.0,12.18,0.07,14.02,0,2,4,0,10,153,0,0,0,2,205808.68,136.63,0,14.34,85.35,44.14,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4171,203298.82,1192.41,93.0,86,-48.0,12.18,0.07,14.02,0,0,0,0,11,152,0,0,1,0,203298.82,136.63,0,14.34,85.35,44.14,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4172,205808.68,1480.41,93.0,86,-48.0,11.72,0.07,13.82,1,0,0,0,12,150,0,0,0,2,205808.68,136.63,0,14.34,85.35,44.14,0.0,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4173,205808.68,1400.41,93.0,86,-48.0,12.18,0.07,13.92,1,0,0,0,13,150,0,0,0,2,205808.68,136.63,0,14.34,85.35,44.14,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4174,208318.55,1096.41,93.0,86,-48.0,11.72,0.07,14.02,0,0,0,0,18,149,0,0,1,2,208318.55,136.63,0,14.34,85.35,44.14,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4175,205808.68,1296.41,93.0,86,-48.0,11.72,0.07,14.02,0,0,4,0,63,148,0,0,0,2,205808.68,135.61,0,14.34,85.35,44.14,0.0,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4176,208318.55,1304.41,93.0,86,-48.0,12.18,0.07,13.92,1,0,4,0,122,147,0,0,1,2,208318.55,135.61,0,14.34,85.35,44.14,0.0,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4177,208318.55,904.41,93.0,86,-48.0,12.18,0.07,13.82,0,0,4,0,156,146,0,0,1,2,208318.55,135.61,0,14.34,85.35,44.14,0.0,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4178,205808.68,1728.44,93.75,86,-48.0,12.65,0.08,13.82,1,2,4,0,166,146,0,0,0,2,205808.68,135.61,0,14.34,85.35,44.14,0.39,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4179,205808.68,416.44,93.75,86,-48.0,12.65,0.08,13.61,0,0,0,0,168,146,0,0,0,2,205808.68,136.63,0,14.34,85.35,44.14,0.39,2.35,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4180,198279.1,1128.44,93.75,86,-48.0,12.65,0.08,13.61,0,2,0,0,167,147,0,0,1,2,198279.1,136.63,0,14.34,85.35,44.14,0.39,2.35,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4181,204553.75,664.44,93.75,86,-48.0,12.18,0.08,13.82,0,2,0,0,167,147,0,0,1,0,204553.75,136.64,0,14.34,85.35,44.14,0.39,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4182,200788.96,472.44,93.75,86,-48.0,12.65,0.08,13.92,0,0,0,0,167,150,0,0,0,0,200788.96,136.64,0,14.34,85.35,44.14,0.39,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4183,203298.82,496.44,93.75,86,-48.0,12.65,0.08,13.92,1,2,4,0,165,152,0,0,1,0,203298.82,136.64,0,14.34,85.35,44.14,0.39,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4184,203298.82,384.44,93.75,86,-48.0,12.65,0.08,13.82,1,2,4,0,160,154,0,0,1,0,203298.82,136.64,0,14.34,85.35,44.14,0.39,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4185,203298.82,392.44,93.75,86,-48.0,12.65,0.08,14.02,1,2,4,0,154,154,0,0,1,0,203298.82,136.64,0,14.34,85.35,44.14,0.39,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4186,202043.89,2008.41,93.75,86,-48.0,12.18,0.07,14.02,0,2,0,0,142,155,0,0,0,0,202043.89,136.63,0,14.34,85.35,44.14,0.39,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4187,198279.1,104.44,93.75,86,-48.0,12.65,0.07,13.82,0,0,4,0,61,155,0,0,1,2,198279.1,136.63,0,14.34,85.35,44.14,0.39,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4188,204553.75,192.44,93.75,86,-48.0,12.18,0.08,13.82,0,2,0,0,30,154,0,0,1,0,204553.75,136.63,0,14.34,85.35,44.14,0.39,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4189,205808.68,1880.41,93.75,86,-48.0,12.65,0.07,14.02,1,2,4,0,19,154,0,0,0,2,205808.68,136.63,0,14.34,85.35,44.14,0.39,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4190,204553.75,352.44,93.75,86,-48.0,12.65,0.08,14.02,0,2,0,0,17,153,0,0,1,0,204553.75,136.63,0,14.34,85.35,44.14,0.39,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4191,203298.82,248.44,93.75,87,-48.0,12.65,0.08,14.02,0,2,0,0,17,152,0,0,1,0,203298.82,136.63,0,14.34,85.35,44.14,0.39,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4192,203298.82,1680.41,93.75,87,-48.0,11.72,0.07,13.82,0,2,4,0,21,152,0,0,1,0,203298.82,136.63,0,14.34,85.35,44.14,0.39,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4193,205808.68,1728.41,93.75,86,-48.0,12.18,0.07,13.82,1,2,0,0,39,151,0,0,0,2,205808.68,136.63,0,14.34,85.35,44.14,0.39,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4194,204553.75,1480.41,93.75,86,-48.0,12.65,0.07,13.92,1,2,4,0,105,150,0,0,1,0,204553.75,136.63,0,14.34,85.35,44.14,0.39,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4195,205808.68,16.41,93.75,87,-48.0,12.18,0.07,14.02,1,2,4,0,144,150,0,0,0,2,205808.68,136.64,0,14.34,85.35,44.14,0.39,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4196,208318.55,1632.41,93.75,87,-48.0,12.18,0.07,13.82,0,0,4,0,159,149,0,0,1,2,208318.55,136.64,0,14.34,85.35,44.14,0.39,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4197,203298.82,80.44,93.75,87,-48.0,12.18,0.08,13.92,1,0,0,0,163,150,0,0,1,0,203298.82,136.64,0,14.34,85.35,44.14,0.39,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4198,205808.68,2040.41,93.75,87,-48.0,12.18,0.07,14.02,1,0,0,0,162,150,0,0,0,2,205808.68,136.64,0,14.34,85.35,44.14,0.39,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4199,202043.89,1776.41,93.75,87,-48.0,12.18,0.07,13.92,0,2,4,0,157,150,0,0,0,0,202043.89,136.63,0,14.34,85.35,44.14,0.39,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4200,199534.03,1736.41,93.75,87,-48.0,12.18,0.07,13.82,1,2,0,0,154,150,0,0,1,2,199534.03,136.63,0,14.34,85.35,44.14,0.39,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4201,198279.1,1816.41,93.75,87,-48.0,12.18,0.07,13.92,1,2,4,0,136,150,0,0,1,2,198279.1,136.63,0,14.34,85.35,44.14,0.39,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4202,202043.89,128.41,93.75,87,-48.0,12.18,0.07,13.92,0,2,0,0,52,150,0,0,0,0,202043.89,136.63,0,14.34,85.35,44.14,0.39,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4203,205808.68,1888.41,93.75,87,-48.0,12.18,0.07,13.82,1,2,4,0,24,150,0,0,0,2,205808.68,136.63,0,14.34,85.35,44.14,0.39,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4204,203298.82,184.44,93.75,87,-48.0,12.18,0.08,13.82,1,2,4,0,19,150,0,0,1,0,203298.82,136.63,0,14.34,85.35,44.14,0.39,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4205,207063.61,1728.41,93.75,87,-48.0,12.65,0.07,13.92,0,0,4,0,17,150,0,0,0,2,207063.61,136.63,0,14.34,85.35,44.14,0.39,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4206,203298.82,1704.41,93.75,87,-48.0,12.65,0.07,13.92,0,2,0,0,18,151,0,0,1,0,203298.82,136.63,0,14.34,85.35,44.14,0.39,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4207,207063.61,1672.41,93.75,87,-48.0,11.72,0.07,14.02,0,0,4,0,22,150,0,0,0,2,207063.61,136.63,0,14.34,85.35,44.14,0.39,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4208,202043.89,2032.44,93.75,87,-48.0,12.65,0.08,13.82,1,2,0,0,42,149,0,0,0,0,202043.89,136.64,0,14.34,85.35,44.14,0.39,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4209,207063.61,2016.44,93.75,87,-48.0,12.65,0.08,13.82,1,2,4,0,113,149,0,0,0,2,207063.61,136.64,0,14.34,85.35,44.14,0.39,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4210,203298.82,1864.41,93.75,87,-48.0,12.65,0.07,14.02,0,2,0,0,150,149,0,0,1,0,203298.82,136.64,0,14.34,85.35,44.14,0.39,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4211,205808.68,48.44,93.75,87,-48.0,12.65,0.08,13.82,1,2,0,0,165,150,0,0,0,2,205808.68,136.64,0,14.34,85.35,44.14,0.39,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4212,208318.55,1896.44,93.75,87,-48.0,12.65,0.08,13.82,0,0,0,0,168,152,0,0,1,2,208318.55,136.64,0,14.34,85.35,44.14,0.39,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4213,204553.75,2000.41,93.75,87,-48.0,12.18,0.07,14.02,0,2,0,0,166,153,0,0,1,0,204553.75,136.64,0,14.34,85.35,44.14,0.39,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4214,202043.89,1664.41,93.75,87,-48.0,12.65,0.07,14.02,0,2,0,0,165,154,0,0,0,0,202043.89,136.64,0,14.34,85.35,44.14,0.39,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4215,198279.1,1328.41,93.75,87,-48.0,12.18,0.07,13.82,1,2,0,0,160,154,0,0,1,2,198279.1,137.66,0,14.34,85.35,44.14,0.39,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4216,200788.96,2016.41,93.75,87,-48.0,12.18,0.07,13.71,1,0,4,0,157,154,0,0,0,0,200788.96,137.66,0,14.34,85.35,44.14,0.39,2.32,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4217,200788.96,288.44,93.75,87,-48.0,12.65,0.08,13.92,1,2,0,0,143,153,0,0,0,0,200788.96,137.66,0,14.34,85.35,44.14,0.39,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4218,202043.89,1896.41,93.75,87,-48.0,12.18,0.07,14.02,0,2,4,0,51,153,0,0,0,0,202043.89,137.66,0,14.34,85.35,44.14,0.39,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4219,198279.1,1824.41,93.75,87,-48.0,12.18,0.07,14.02,1,2,4,0,24,153,0,0,1,2,198279.1,136.63,0,14.34,85.35,44.14,0.39,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4220,203298.82,1936.41,93.75,87,-48.0,12.18,0.07,13.82,0,0,4,0,19,152,0,0,1,0,203298.82,136.63,0,14.34,85.35,44.14,0.39,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4221,207063.61,1704.41,93.75,87,-48.0,12.18,0.07,14.02,0,0,4,0,18,152,0,0,0,2,207063.61,136.63,0,14.34,85.35,44.14,0.39,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4222,205808.68,1656.41,93.75,87,-48.0,12.18,0.07,13.92,1,2,0,0,21,151,0,0,0,2,205808.68,136.63,0,14.34,85.35,44.14,0.39,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4223,207063.61,1576.41,93.75,87,-48.0,12.18,0.07,13.71,0,2,0,0,33,152,0,0,0,2,207063.61,136.63,0,14.34,85.35,44.14,0.39,2.32,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4224,205808.68,1504.41,94.5,87,-48.0,12.18,0.07,13.71,0,2,4,0,98,151,0,0,0,2,205808.68,137.66,0,14.34,85.35,44.14,0.39,2.32,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4225,203298.82,1416.41,94.5,87,-48.0,11.72,0.07,13.92,0,0,4,0,151,151,0,0,1,0,203298.82,137.66,0,14.34,85.35,44.14,0.39,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4226,203298.82,1816.44,94.5,87,-48.0,12.18,0.08,13.92,0,0,4,0,164,152,0,0,1,0,203298.82,137.66,0,14.34,85.35,44.14,0.39,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4227,202043.89,1920.41,94.5,87,-48.0,12.18,0.07,13.82,0,2,4,0,164,152,0,0,0,0,202043.89,137.66,0,14.34,85.35,44.14,0.39,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4228,202043.89,1840.41,94.5,87,-48.0,12.18,0.07,13.71,0,2,4,0,163,152,0,0,0,0,202043.89,136.63,0,14.34,85.35,44.14,0.39,2.32,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4229,204553.75,1976.41,94.5,87,-48.0,12.18,0.07,14.02,0,2,0,0,158,152,0,0,1,0,204553.75,136.63,0,14.34,85.35,44.14,0.39,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4230,203298.82,1896.41,94.5,87,-48.0,12.18,0.07,13.92,0,2,4,0,153,152,0,0,1,0,203298.82,136.63,0,14.34,85.35,44.14,0.39,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4231,203298.82,144.44,94.5,87,-48.0,12.65,0.08,13.71,0,2,0,0,141,151,0,0,1,0,203298.82,136.63,0,14.34,85.35,44.14,0.39,2.32,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4232,202043.89,2040.41,94.5,87,-48.0,12.18,0.07,13.82,0,2,4,0,84,152,0,0,0,0,202043.89,136.63,0,14.34,85.35,44.14,0.39,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4233,204553.75,1720.41,94.5,87,-48.0,11.72,0.07,13.92,0,2,0,0,35,151,0,0,1,0,204553.75,136.63,0,14.34,85.35,44.14,0.39,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4234,202043.89,1656.41,94.5,87,-48.0,12.18,0.07,13.92,0,0,0,0,23,151,0,0,0,0,202043.89,136.63,0,14.34,85.35,44.14,0.39,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4235,203298.82,1352.41,94.5,87,-48.0,12.18,0.07,13.82,1,2,4,0,20,151,0,0,1,0,203298.82,136.63,0,14.34,85.35,44.14,0.39,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4236,203298.82,1656.41,94.5,87,-48.0,12.18,0.07,13.82,1,2,0,0,19,152,0,0,1,0,203298.82,136.63,0,14.34,85.35,44.14,0.39,2.3,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4237,204553.75,1800.41,94.5,87,-48.0,12.18,0.07,13.92,1,2,4,0,20,153,0,0,1,0,204553.75,136.63,0,14.34,85.35,44.14,0.39,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4238,204553.75,1888.41,94.5,87,-48.0,12.18,0.07,14.02,0,2,0,0,25,153,0,0,1,0,204553.75,136.63,0,14.34,85.35,44.14,0.39,2.24,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4239,200788.96,1920.41,94.5,87,-48.0,12.18,0.07,13.92,1,2,4,0,85,153,0,0,0,0,200788.96,136.63,0,14.34,85.35,44.14,0.39,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4240,202043.89,1664.41,94.5,87,-48.0,12.18,0.07,13.92,0,2,0,0,146,153,0,0,0,0,202043.89,136.63,0,14.34,85.35,44.14,0.39,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
4241,205808.68,1624.41,94.5,87,-48.0,11.72,0.07,13.92,0,2,4,0,164,152,0,0,0,2,205808.68,136.63,0,14.34,85.35,44.14,0.39,2.27,0.0,0.0,60.0,60.0,0,0,0,0.0,-72.65
